date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:19:59	87373/87373	---M-Z	200	added ('OK')	text/html	etag:W/%22358cec54a54ff3cbcee34f7224c9a1b9--gzip%22	https://kbooradio.squarespace.com/	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/index.html	(from )
13:19:59	305/305	---M-Z	200	added ('OK')	text/plain	date:Wed,%2027%20Jan%202021%2004:39:39%20GMT	https://kbooradio.squarespace.com/robots.txt		(from )
13:20:00	3958/3958	---M--	200	added ('OK')	image/png	etag:CND1vbuGuOsCEAE=	https://images.squarespace-cdn.com/content/v1/5960376d46c3c4413a513e7c/1499485877022-Q0SNTRHRG2OOCKX758MG/ke17ZwdGBToddI8pDm48kGwrK3btlI3EWQwJ6Y0kNmmoCXeSvxnTEQmG4uwOsdIceAoHiyRoc52GMN5_2H8Wp8yrVxZlvyGiJVRFXUmhbI-ctUEcr85o6auTtd2MWfNSpJS6KsTJ3kPRsKlQIsIu4A/favicon.ico	/home/kboo/websites/50yearsofkboo/images.squarespace-cdn.com/content/v1/5960376d46c3c4413a513e7c/1499485877022-Q0SNTRHRG2OOCKX758MG/ke17ZwdGBToddI8pDm48kGwrK3btlI3EWQwJ6Y0kNmmoCXe/favicon.png	(from https://kbooradio.squarespace.com/)
13:20:00	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Thu,%2028%20Jan%202021%2021:23:08%20GMT	http://static1.squarespace.com/static/5960376d46c3c4413a513e7c/t/5a5e8ad10d9297a44bc7fe7c/1611603247384/50050logo_blueb_bg.png?format=1500w	/home/kboo/websites/50yearsofkboo/static1.squarespace.com/static/5960376d46c3c4413a513e7c/t/5a5e8ad10d9297a44bc7fe7c/1611603247384/50050logo_blueb_bg.126f7.delayed	(from https://kbooradio.squarespace.com/)
13:20:02	8/8	---M--	200	added ('OK')	text/html	date:Thu,%2028%20Jan%202021%2021:23:10%20GMT	https://images.squarespace-cdn.com/	/home/kboo/websites/50yearsofkboo/images.squarespace-cdn.com/index.html	(from https://kbooradio.squarespace.com/)
13:20:02	87373/87373	---M-Z	200	added ('OK')	text/html	etag:W/%224e9e31086fdd8a0cd4c7b0b9a7376096--gzip%22	https://www.50yearsofkboo.fm/	/home/kboo/websites/50yearsofkboo/www.50yearsofkboo.fm/index.html	(from https://kbooradio.squarespace.com/)
13:20:04	35734/35734	---M--	200	added ('OK')	image/png	etag:CIzTwtzZuOsCEAE=	https://images.squarespace-cdn.com/content/5960376d46c3c4413a513e7c/1516145362181-MDPWHJF52ZPPPK4ILQHB/50050logo_blueb_bg.png?content-type=image%2Fpng	/home/kboo/websites/50yearsofkboo/images.squarespace-cdn.com/content/5960376d46c3c4413a513e7c/1516145362181-MDPWHJF52ZPPPK4ILQHB/50050logo_blueb_bg5d45.png	(from https://kbooradio.squarespace.com/)
13:30:02	871/871	---M--	200	added ('OK')	application/rss+xml	etag:W/%2289c4050251d13f2dcbb86a8ba1a02206%22	https://www.50yearsofkboo.fm/home?format=rss	/home/kboo/websites/50yearsofkboo/www.50yearsofkboo.fm/homea409	(from https://kbooradio.squarespace.com/)
13:30:02	915285/915285	---M-Z	200	added ('OK')	text/css	date:Thu,%2028%20Jan%202021%2021:33:10%20GMT	http://static1.squarespace.com/static/sitecss/5960376d46c3c4413a513e7c/306/55f0aac0e4b0f0a5b7e0b22e/5960376d46c3c4413a513e82/341-05142015/1521139365042/site.css?&filterFeatures=false	/home/kboo/websites/50yearsofkboo/static1.squarespace.com/static/sitecss/5960376d46c3c4413a513e7c/306/55f0aac0e4b0f0a5b7e0b22e/5960376d46c3c4413a513e82/341-05142015/1521139365042/site8696.css	(from https://kbooradio.squarespace.com/)
13:32:02	0/0	---M--	302	error ('Found')	application/octet-stream	etag:W/%226b7f8d82802eaae84fdc36510100b02c%22	https://kbooradio.squarespace.com/s/bundle.css	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/s/bundle.c.delayed	(from https://kbooradio.squarespace.com/)
13:32:03	6546/6546	---M-Z	200	added ('OK')	text/css	date:Thu,%2028%20Jan%202021%2021:35:11%20GMT	https://static1.squarespace.com/static/5960376d46c3c4413a513e7c/t/5a594f29ec212dd506632186/1515802409717/bundle.css	/home/kboo/websites/50yearsofkboo/static1.squarespace.com/static/5960376d46c3c4413a513e7c/t/5a594f29ec212dd506632186/1515802409717/bundle.css_;%20filename_=UTF-8''bundle.css	(from https://kbooradio.squarespace.com/)
13:32:03	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Thu,%2028%20Jan%202021%2021:35:11%20GMT	http://static1.squarespace.com/static/5960376d46c3c4413a513e7c/t/5a821a2fe2c48390bd716508/1533935926077/?format=1500w	/home/kboo/websites/50yearsofkboo/static1.squarespace.com/static/5960376d46c3c4413a513e7c/t/5a821a2fe2c48390bd716508/1533935926077/index26f7.html	(from https://kbooradio.squarespace.com/)
13:32:04	8459/8459	---M--	200	added ('OK')	image/svg+xml	etag:W/%2229137389ee5fc3804ce5f189c0c71a11%22	https://kbooradio.squarespace.com/assets/ui-icons.svg	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/assets/ui-icons.svg	(from https://kbooradio.squarespace.com/)
13:32:04	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Thu,%2028%20Jan%202021%2021:35:11%20GMT	https://static1.squarespace.com/static/5960376d46c3c4413a513e7c/t/5a25c900e2c48368c72f0467/1512163952601/?format=1500w	/home/kboo/websites/50yearsofkboo/static1.squarespace.com/static/5960376d46c3c4413a513e7c/t/5a25c900e2c48368c72f0467/1512163952601/index26f7.html	(from https://kbooradio.squarespace.com/)
13:32:05	65870/65870	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Jan%202021%2021:35:12%20GMT	https://kbooradio.squarespace.com/search	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/search.html	(from https://kbooradio.squarespace.com/)
13:32:05	118606/118606	---M-Z	200	added ('OK')	text/html	etag:W/%222760f856af1dc3b618b6b1ef47ee34a7%22	https://kbooradio.squarespace.com/events	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events.html	(from https://kbooradio.squarespace.com/)
13:32:06	77775/77775	---M-Z	200	added ('OK')	text/html	etag:W/%22d9a8fab68967db5c718cf488b88c84ae%22	https://kbooradio.squarespace.com/about	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/about.html	(from https://kbooradio.squarespace.com/)
13:32:07	684738/684738	---M-Z	200	added ('OK')	text/html	etag:W/%2295416103f1f7c92f02d85eedb6a6ba78%22	https://kbooradio.squarespace.com/photo-archive	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/photo-archive.html	(from https://kbooradio.squarespace.com/)
13:32:08	74026/74026	---MCZ	200	added ('OK')	text/html	etag:W/%2287a13b08c17bd030e7e211752e90d93d--gzip%22	https://kbooradio.squarespace.com/archive	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/archive.html	(from https://kbooradio.squarespace.com/)
13:32:09	123713/123713	---M-Z	200	added ('OK')	text/html	etag:W/%228c3e0f5b33e01326146a201c4ccd538a--gzip%22	https://kbooradio.squarespace.com/exhibit	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/exhibit.html	(from https://kbooradio.squarespace.com/)
13:32:09	67620/67620	---M-Z	200	added ('OK')	text/html	etag:W/%2201524daa11aebc4e1311de0d7fc97a90--gzip%22	https://kbooradio.squarespace.com/merchandise	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/merchandise.html	(from https://kbooradio.squarespace.com/)
13:32:10	75590/75590	---M-Z	200	added ('OK')	text/html	etag:W/%22b95b171fa31e4ead5bcd0d652cee4fb8%22	https://kbooradio.squarespace.com/for-educators	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/for-educators.html	(from https://kbooradio.squarespace.com/)
13:32:11	136344/136344	---M--	200	added ('OK')	image/jpeg	etag:COCe497ZuOsCEAE=	https://images.squarespace-cdn.com/content/v1/5960376d46c3c4413a513e7c/1510868909282-FMUA2ST3AJH1GDQYY870/ke17ZwdGBToddI8pDm48kHnDtp7W0upZfdQHkoi15f0UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKctOJAPfS3Ak0zvqbMlgsS6mJS0z4wywkENQR1n8VajRg4KcVexBlOnwLga-1zp0xX/WHAT-IS-KBOO-RADIO.jpg	/home/kboo/websites/50yearsofkboo/images.squarespace-cdn.com/content/v1/5960376d46c3c4413a513e7c/1510868909282-FMUA2ST3AJH1GDQYY870/ke17ZwdGBToddI8pDm48kHnDtp7W0upZfdQHkoi15f0Uqsx/WHAT-IS-KBOO-RADIO.jpg	(from https://kbooradio.squarespace.com/)
13:32:12	143034/143034	---M--	200	added ('OK')	image/jpeg	etag:CLmT1L6GuOsCEAE=	https://images.squarespace-cdn.com/content/v1/5960376d46c3c4413a513e7c/1510868537482-7H5HZSXWW2KLCKCWXQVJ/ke17ZwdGBToddI8pDm48kJgX52iFe213FaTzTmqOZ78UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKc7ODMIBQtY6DUyaX-clH33y7Op9Miw15QVM4mJyKBy-yu_7GU6rkI7JQMQaavhjGk/KBOO-EXHIBIT-LANDING.jpg	/home/kboo/websites/50yearsofkboo/images.squarespace-cdn.com/content/v1/5960376d46c3c4413a513e7c/1510868537482-7H5HZSXWW2KLCKCWXQVJ/ke17ZwdGBToddI8pDm48kJgX52iFe213FaTzTmqOZ78Uqsx/KBOO-EXHIBIT-LANDING.jpg	(from https://kbooradio.squarespace.com/)
13:32:12	80398/80398	---M--	200	added ('OK')	image/jpeg	etag:CP6BgdbZuOsCEAE=	https://images.squarespace-cdn.com/content/v1/5960376d46c3c4413a513e7c/1510873308331-P3U1GBRA4JGRJR9JDI6X/ke17ZwdGBToddI8pDm48kHnDtp7W0upZfdQHkoi15f0UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKctOJAPfS3Ak0zvqbMlgsS6mJS0z4wywkENQR1n8VajRg4KcVexBlOnwLga-1zp0xX/ARCHIVE.jpg	/home/kboo/websites/50yearsofkboo/images.squarespace-cdn.com/content/v1/5960376d46c3c4413a513e7c/1510873308331-P3U1GBRA4JGRJR9JDI6X/ke17ZwdGBToddI8pDm48kHnDtp7W0upZfdQHkoi15f0Uqsx/ARCHIVE.jpg	(from https://kbooradio.squarespace.com/)
13:32:13	134005/134005	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2028%20Jan%202021%2021:35:20%20GMT	https://static1.squarespace.com/static/ta/55f0a9b0e4b0f3eb70352f6d/341/scripts/site-bundle.js	/home/kboo/websites/50yearsofkboo/static1.squarespace.com/static/ta/55f0a9b0e4b0f3eb70352f6d/341/scripts/site-bundle.js	(from https://kbooradio.squarespace.com/)
13:32:14	305/305	---M-Z	200	added ('OK')	text/plain	date:Tue,%2026%20Jan%202021%2009:28:18%20GMT	https://www.50yearsofkboo.fm/robots.txt		(from https://kbooradio.squarespace.com/)
13:32:14	0/0	---M--	302	error ('Found')	text/css	etag:W/%222a8c3d0b42edff6403d37a8f7f77bdc0%22	https://www.50yearsofkboo.fm/s/bundle.css	/home/kboo/websites/50yearsofkboo/www.50yearsofkboo.fm/s/bundle.1b.delayed	(from https://www.50yearsofkboo.fm/)
13:32:15	8459/8459	---M--	200	added ('OK')	image/svg+xml	etag:W/%22c396bda33fefba4ee8e9e8d8ea4b4f0d%22	https://www.50yearsofkboo.fm/assets/ui-icons.svg	/home/kboo/websites/50yearsofkboo/www.50yearsofkboo.fm/assets/ui-icons.svg	(from https://www.50yearsofkboo.fm/)
13:32:16	65870/65870	---M-Z	200	added ('OK')	text/html	date:Thu,%2028%20Jan%202021%2005:07:14%20GMT	https://www.50yearsofkboo.fm/search	/home/kboo/websites/50yearsofkboo/www.50yearsofkboo.fm/search.html	(from https://www.50yearsofkboo.fm/)
13:32:18	118606/118606	---MCZ	200	added ('OK')	text/html	etag:W/%22e7408ed29a3b44b84d3eae1566baf8ca--gzip%22	https://www.50yearsofkboo.fm/events	/home/kboo/websites/50yearsofkboo/www.50yearsofkboo.fm/events.html	(from https://www.50yearsofkboo.fm/)
13:32:19	77741/77741	---M-Z	200	added ('OK')	text/html	etag:W/%22340e2832ae52cb67a524fcd9e0c35c20%22	https://www.50yearsofkboo.fm/about	/home/kboo/websites/50yearsofkboo/www.50yearsofkboo.fm/about.html	(from https://www.50yearsofkboo.fm/)
13:32:20	684704/684704	---M-Z	200	added ('OK')	text/html	etag:W/%22f5648a93b9782815e0fe6bb7323fabfd--gzip%22	https://www.50yearsofkboo.fm/photo-archive	/home/kboo/websites/50yearsofkboo/www.50yearsofkboo.fm/photo-archive.html	(from https://www.50yearsofkboo.fm/)
13:32:21	73992/73992	---M-Z	200	added ('OK')	text/html	etag:W/%22e091f3b8f0183b72505db562c573fac1--gzip%22	https://www.50yearsofkboo.fm/archive	/home/kboo/websites/50yearsofkboo/www.50yearsofkboo.fm/archive.html	(from https://www.50yearsofkboo.fm/)
13:32:23	123679/123679	---M-Z	200	added ('OK')	text/html	etag:W/%22daa20ef908f3df6b55c9c281f1a5f628--gzip%22	https://www.50yearsofkboo.fm/exhibit	/home/kboo/websites/50yearsofkboo/www.50yearsofkboo.fm/exhibit.html	(from https://www.50yearsofkboo.fm/)
13:32:24	67654/67654	---MCZ	200	added ('OK')	text/html	etag:W/%2237cacce318e26cad660f43e82269cf98--gzip%22	https://www.50yearsofkboo.fm/merchandise	/home/kboo/websites/50yearsofkboo/www.50yearsofkboo.fm/merchandise.html	(from https://www.50yearsofkboo.fm/)
13:32:24	75590/75590	---M-Z	200	added ('OK')	text/html	etag:W/%225d0b7abd7a81089483dbc5cb4135eebe--gzip%22	https://www.50yearsofkboo.fm/for-educators	/home/kboo/websites/50yearsofkboo/www.50yearsofkboo.fm/for-educators.html	(from https://www.50yearsofkboo.fm/)
13:32:25	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jan%202021%2021:35:32%20GMT	https://images.squarespace-cdn.com/robots.txt		(from https://kbooradio.squarespace.com/)
13:34:25	866/866	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jan%202021%2021:37:33%20GMT	https://static1.squarespace.com/robots.txt		(from https://kbooradio.squarespace.com/)
13:34:27	866/866	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jan%202021%2021:37:35%20GMT	http://static1.squarespace.com/robots.txt		(from https://kbooradio.squarespace.com/)
13:34:30	41059/41059	---M--	200	added ('OK')	image/png	etag:CJKdrL+GuOsCEAE=	https://images.squarespace-cdn.com/content/5960376d46c3c4413a513e7c/1512425728028-EU0IW8PKQMLJREOST72O/kboo50_LOGO.png?content-type=image%2Fpng	/home/kboo/websites/50yearsofkboo/static1.squarespace.com/static/5960376d46c3c4413a513e7c/t/5a25c900e2c48368c72f0467/1512163952601/index26f7.html	(from https://kbooradio.squarespace.com/)
13:34:31	37933/37933	---M--	200	added ('OK')	image/png	etag:COurydTZuOsCEAE=	https://images.squarespace-cdn.com/content/5960376d46c3c4413a513e7c/1518475823914-QKMIOYJ1MWQDG4SKVBUA/KBOO+50+YEARS+LOGO.png?content-type=image%2Fpng	/home/kboo/websites/50yearsofkboo/static1.squarespace.com/static/5960376d46c3c4413a513e7c/t/5a821a2fe2c48390bd716508/1533935926077/index26f7.html	(from https://kbooradio.squarespace.com/)
13:38:28	77646/77646	---MCZ	200	added ('OK')	text/html	etag:W/%225af24ac5c975b694283103f424e1f0e4--gzip%22	https://kbooradio.squarespace.com/events/latinx-pea-amp-open-house-kboo-50th-anniversary	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events/latinx-pea-amp-open-house-kboo-50th-anniversary.html	(from https://kbooradio.squarespace.com/events)
13:38:29	394/394	---M--	200	added ('OK')	text/calendar	etag:W/%229e3c0dcffd0ad12c9a33d53fd5af4ff0%22	https://kbooradio.squarespace.com/events/latinx-pea-amp-open-house-kboo-50th-anniversary?format=ical	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events/latinx-pea-amp-open-house-kboo-50th-anniversaryd859	(from https://kbooradio.squarespace.com/events)
13:38:29	73552/73552	---M-Z	200	added ('OK')	text/html	etag:W/%2216a471bb7ea9fd5d8feea52209f6f4b4--gzip%22	https://kbooradio.squarespace.com/events/open-house-honoring-kboo-native-programmers-staff-and-volunteers	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events/open-house-honoring-kboo-native-programmers-staff-and-volunteers.html	(from https://kbooradio.squarespace.com/events)
13:38:30	323/323	---M--	200	added ('OK')	text/calendar	etag:W/%22c43e6bfce6a1308fc948793aef8b153a%22	https://kbooradio.squarespace.com/events/open-house-honoring-kboo-native-programmers-staff-and-volunteers?format=ical	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events/open-house-honoring-kboo-native-programmers-staff-and-volunteersd859	(from https://kbooradio.squarespace.com/events)
13:38:32	78586/78586	---MCZ	200	added ('OK')	text/html	etag:W/%22e96a79cc49ab9c41cb2c268d7ed3c335--gzip%22	https://kbooradio.squarespace.com/events/test-3	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events/test-3.html	(from https://kbooradio.squarespace.com/events)
13:38:32	284/284	---M--	200	added ('OK')	text/calendar	etag:W/%22cbd3f805a1ec8864fcd41652527cf4a2%22	https://kbooradio.squarespace.com/events/test-3?format=ical	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events/test-3d859	(from https://kbooradio.squarespace.com/events)
13:38:33	73324/73324	---MCZ	200	added ('OK')	text/html	etag:W/%2224d6f6ca36917e11ef337e72f3032ea6--gzip%22	https://kbooradio.squarespace.com/events/open-house-honoring-kboo-women-programmers-staff-and-volunteers	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events/open-house-honoring-kboo-women-programmers-staff-and-volunteers.html	(from https://kbooradio.squarespace.com/events)
13:38:34	317/317	---M--	200	added ('OK')	text/calendar	etag:W/%22838b36cc801ed2fc4d7c4b4abc572075%22	https://kbooradio.squarespace.com/events/open-house-honoring-kboo-women-programmers-staff-and-volunteers?format=ical	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events/open-house-honoring-kboo-women-programmers-staff-and-volunteersd859	(from https://kbooradio.squarespace.com/events)
13:38:36	74314/74314	---MCZ	200	added ('OK')	text/html	etag:W/%2283292f10948655bf432d31a244f8e281--gzip%22	https://kbooradio.squarespace.com/events/test-2	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events/test-2.html	(from https://kbooradio.squarespace.com/events)
13:38:36	435/435	---M--	200	added ('OK')	text/calendar	etag:W/%227879984dea9abd7a0466aed7e49e147a%22	https://kbooradio.squarespace.com/events/test-2?format=ical	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events/test-2d859	(from https://kbooradio.squarespace.com/events)
13:38:37	72836/72836	---M-Z	200	added ('OK')	text/html	etag:W/%22004a16ca9763f8c377c11ed32ef4002a--gzip%22	https://kbooradio.squarespace.com/events/open-house-honoring-kboo-founders	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events/open-house-honoring-kboo-founders.html	(from https://kbooradio.squarespace.com/events)
13:38:38	281/281	---M--	200	added ('OK')	text/calendar	etag:W/%2278e3d5734d0631a6f4987062494784ec%22	https://kbooradio.squarespace.com/events/open-house-honoring-kboo-founders?format=ical	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events/open-house-honoring-kboo-foundersd859	(from https://kbooradio.squarespace.com/events)
13:38:39	77050/77050	---MCZ	200	added ('OK')	text/html	etag:W/%22a2601594f49cbaacb70b537eb6a62c5e--gzip%22	https://kbooradio.squarespace.com/events/kboo-pickin-ppreciation-party-a-bluegrass-breakfast-fundraiser-featuring-music-from-the-true-vine	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events/kboo-pickin-ppreciation-party-a-bluegrass-breakfast-fundraiser-featuring-music-from-the-true-vine.html	(from https://kbooradio.squarespace.com/events)
13:38:39	355/355	---M--	200	added ('OK')	text/calendar	etag:W/%22e06d001b9078071eec7ea12f0b7c59c7%22	https://kbooradio.squarespace.com/events/kboo-pickin-ppreciation-party-a-bluegrass-breakfast-fundraiser-featuring-music-from-the-true-vine?format=ical	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events/kboo-pickin-ppreciation-party-a-bluegrass-breakfast-fundraiser-featuring-music-from-the-true-vined859	(from https://kbooradio.squarespace.com/events)
13:38:40	188892/188892	---M--	200	added ('OK')	image/png	etag:CIb1s9/ZuOsCEAE=	https://images.squarespace-cdn.com/content/v1/5960376d46c3c4413a513e7c/1524169834660-0SOP7RZGES2XPMBXGCUE/ke17ZwdGBToddI8pDm48kOpBQYddwDV9OgtEQMWVN-NZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpwY_4ZdTKZMQSk4HlAK3RNctZAHddlkyr1Z8L5fXCmSYJzWL6brQwdM0v4WS3GE0xA/Pickin+Party_small.png	/home/kboo/websites/50yearsofkboo/images.squarespace-cdn.com/content/v1/5960376d46c3c4413a513e7c/1524169834660-0SOP7RZGES2XPMBXGCUE/ke17ZwdGBToddI8pDm48kOpBQYddwDV9OgtEQMWVN-NZw-z/Pickin+Party_small.png	(from https://kbooradio.squarespace.com/events)
13:38:42	72681/72681	---MCZ	200	added ('OK')	text/html	etag:W/%22304c1054eb79629ec23729c21c10fa49--gzip%22	https://kbooradio.squarespace.com/events/black-kboo	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events/black-kboo.html	(from https://kbooradio.squarespace.com/events)
13:38:43	263/263	---M--	200	added ('OK')	text/calendar	etag:W/%224e25b3c75653d3cc9928c2a53e3f4631%22	https://kbooradio.squarespace.com/events/black-kboo?format=ical	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events/black-kbood859	(from https://kbooradio.squarespace.com/events)
13:38:44	73572/73572	---MCZ	200	added ('OK')	text/html	etag:W/%22e0d41a788afaa248043667bda303f288--gzip%22	https://kbooradio.squarespace.com/events/kboo-open-house-1	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events/kboo-open-house-1.html	(from https://kbooradio.squarespace.com/events)
13:38:44	395/395	---M--	200	added ('OK')	text/calendar	etag:W/%228d0a2ebf269759d266a3890ed0513cde%22	https://kbooradio.squarespace.com/events/kboo-open-house-1?format=ical	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events/kboo-open-house-1d859	(from https://kbooradio.squarespace.com/events)
13:38:46	74568/74568	---MCZ	200	added ('OK')	text/html	etag:W/%224941bc282cdcf6aef2b2694abe490f61--gzip%22	https://kbooradio.squarespace.com/events/test-1	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events/test-1.html	(from https://kbooradio.squarespace.com/events)
13:38:47	465/465	---M--	200	added ('OK')	text/calendar	etag:W/%22b703605154072d74ce13e9d9a3a448a3%22	https://kbooradio.squarespace.com/events/test-1?format=ical	/home/kboo/websites/50yearsofkboo/kbooradio.squarespace.com/events/test-1d859	(from https://kbooradio.squarespace.com/events)
13:38:49	748/748	---M--	200	added ('OK')	application/rss+xml	etag:W/%22e574a177477131c2587173d1be8bfe42%22	https://www.50yearsofkboo.fm/about?format=rss	/home/kboo/websites/50yearsofkboo/www.50yearsofkboo.fm/abouta409	(from https://kbooradio.squarespace.com/about)
13:38:51	764/764	---M--	200	added ('OK')	application/rss+xml	etag:W/%224e45f75cf213263076d5b6662136ef13%22	https://www.50yearsofkboo.fm/photo-archive?format=rss	/home/kboo/websites/50yearsofkboo/www.50yearsofkboo.fm/photo-archivea409	(from https://kbooradio.squarespace.com/photo-archive)
13:38:51	112531/112531	---M--	200	added ('OK')	image/jpeg	etag:CLGv7KuGuOsCEAE=	https://images.squarespace-cdn.com/content/v1/5960376d46c3c4413a513e7c/1515180657163-S4LWHVG1KAJKAECE0FHS/ke17ZwdGBToddI8pDm48kITcJBvE1wk9BMTjuPn_gmB7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0lCvyAd1-5UQFnp8aARaJsUrmSIdoMwvNfhp105h01C11eCvgkqL96ZH5amb_pv-MQ/KBOO_bw_photos_album1_196.jpg	/home/kboo/websites/50yearsofkboo/images.squarespace-cdn.com/content/v1/5960376d46c3c4413a513e7c/1515180657163-S4LWHVG1KAJKAECE0FHS/ke17ZwdGBToddI8pDm48kITcJBvE1wk9BMTjuPn_gmB7gQa/KBOO_bw_photos_album1_196.jpg	(from https://kbooradio.squarespace.com/photo-archive)
13:38:52	211386/211386	---M--	200	added ('OK')	image/jpeg	etag:CMeg/KuGuOsCEAE=	https://images.squarespace-cdn.com/content/v1/5960376d46c3c4413a513e7c/1515301052254-UHF9QVJCIMF33JRUXGO9/ke17ZwdGBToddI8pDm48kFwES5gcLely-LKpTanW59l7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0vIHRucUU7a1Vci15HXS8HJtfOnz1dPXlE5OCiJy22dCrKNR-FBkEIBPwEItLddt2A/KBOO_bw_photos_album1_132.jpg	/home/kboo/websites/50yearsofkboo/images.squarespace-cdn.com/content/v1/5960376d46c3c4413a513e7c/1515301052254-UHF9QVJCIMF33JRUXGO9/ke17ZwdGBToddI8pDm48kFwES5gcLely-LKpTanW59l7gQa/KBOO_bw_photos_album1_132.jpg	(from https://kbooradio.squarespace.com/photo-archive)
13:38:52	398296/398296	---M--	200	added ('OK')	image/jpeg	etag:CP7h5ruGuOsCEAE=	https://images.squarespace-cdn.com/content/v1/5960376d46c3c4413a513e7c/1515303318354-OVR6YUTXMQI2L2N64LNK/ke17ZwdGBToddI8pDm48kIR75ncgFnH7d-azDdlUpOZ7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0pmy3nA_zcH46jcY3zQ1h8iUkaZ8VHna6gM1PTC7k_IzdmPZ79FEwb7jdrMA99BvWQ/KBOO_flyers_135.jpg	/home/kboo/websites/50yearsofkboo/images.squarespace-cdn.com/content/v1/5960376d46c3c4413a513e7c/1515303318354-OVR6YUTXMQI2L2N64LNK/ke17ZwdGBToddI8pDm48kIR75ncgFnH7d-azDdlUpOZ7gQa/KBOO_flyers_135.jpg	(from https://kbooradio.squarespace.com/photo-archive)
